config,run,kind,key,count,bytes,ms
x86-warm,9,readying,conhost.exe,2,0.000,7.696
x86-warm,9,readying,MsMpEng.exe,1,0.000,2.189
x86-warm,9,readying,powershell.exe,2,0.000,0.683
x86-warm,9,readying,csrss.exe,2,0.000,0.043
x86-warm,10,module,ntoskrnl.exe,9,0.000,9.000
x86-warm,10,module,ntdll.dll,2,0.000,2.026
x86-warm,10,readying,7z.exe,17,0.000,10.430
x86-warm,10,readying,conhost.exe,2,0.000,7.603
x86-warm,10,readying,MsMpEng.exe,1,0.000,2.123
x86-warm,10,readying,powershell.exe,2,0.000,0.377
x86-warm,10,readying,csrss.exe,2,0.000,0.034
x86-warm,11,module,ntdll.dll,6,0.000,6.088
x86-warm,11,module,ntoskrnl.exe,5,0.000,4.957
x86-warm,11,module,FLTMGR.SYS,1,0.000,1.024
x86-warm,11,module,Ntfs.sys,1,0.000,1.000
x86-warm,11,readying,7z.exe,16,0.000,9.537
x86-warm,11,readying,conhost.exe,2,0.000,7.194
x86-warm,11,readying,MsMpEng.exe,1,0.000,2.081
x86-warm,11,readying,powershell.exe,2,0.000,0.619
x86-warm,11,readying,csrss.exe,2,0.000,0.037
x86-warm,12,module,ntoskrnl.exe,6,0.000,5.942
x86-warm,12,module,ntdll.dll,3,0.000,3.047
x86-warm,12,module,luafv.sys,1,0.000,1.020
x86-warm,12,readying,7z.exe,16,0.000,11.239
x86-warm,12,readying,conhost.exe,2,0.000,8.159
x86-warm,12,readying,MsMpEng.exe,1,0.000,2.163
x86-warm,12,readying,powershell.exe,2,0.000,0.647
x86-warm,12,readying,csrss.exe,2,0.000,0.048
x86-warm,13,module,ntdll.dll,5,0.000,5.002
x86-warm,13,module,ntoskrnl.exe,4,0.000,4.045
x86-warm,13,readying,7z.exe,14,0.000,9.307
x86-warm,13,readying,conhost.exe,2,0.000,6.778
x86-warm,13,readying,MsMpEng.exe,1,0.000,1.984
x86-warm,13,readying,powershell.exe,2,0.000,0.699
x86-warm,13,readying,csrss.exe,2,0.000,0.034
x86-warm,14,module,ntoskrnl.exe,6,0.000,6.074
x86-warm,14,module,FLTMGR.SYS,1,0.000,1.019
x86-warm,14,module,ntdll.dll,1,0.000,1.000
x86-warm,14,module,msvcrt.dll,1,0.000,0.995
x86-warm,14,readying,7z.exe,14,0.000,9.191
x86-warm,14,readying,conhost.exe,2,0.000,6.963
x86-warm,14,readying,MsMpEng.exe,1,0.000,2.121
x86-warm,14,readying,powershell.exe,2,0.000,0.685
x86-warm,14,readying,csrss.exe,2,0.000,0.029
x86-warm,15,module,ntoskrnl.exe,7,0.000,7.022
x86-warm,15,module,ntdll.dll,2,0.000,1.995
x86-warm,15,module,vgk.sys,1,0.000,1.053
x86-warm,15,module,dxgmms2.sys,1,0.000,1.002
x86-warm,15,readying,7z.exe,17,0.000,10.077
x86-warm,15,readying,conhost.exe,2,0.000,8.010
x86-warm,15,readying,MsMpEng.exe,1,0.000,2.376
x86-warm,15,readying,powershell.exe,2,0.000,0.816
x86-warm,15,readying,csrss.exe,2,0.000,0.052
x86-warm,16,module,ntdll.dll,4,0.000,3.954
x86-warm,16,module,ntoskrnl.exe,3,0.000,3.078
x86-warm,16,module,wow64.dll,1,0.000,1.022
x86-warm,16,module,win32kbase.sys,1,0.000,1.009
x86-warm,16,module,KernelBase.dll,1,0.000,1.000
x86-warm,16,readying,7z.exe,13,0.000,8.792
x86-warm,16,readying,conhost.exe,2,0.000,6.794
x86-warm,16,readying,MsMpEng.exe,1,0.000,2.090
x86-warm,16,readying,powershell.exe,2,0.000,0.567
x86-warm,16,readying,csrss.exe,2,0.000,0.066
x86-warm,17,module,ntoskrnl.exe,6,0.000,5.940
x86-warm,17,module,ntdll.dll,4,0.000,4.078
x86-warm,17,module,wow64.dll,1,0.000,1.000
x86-warm,17,readying,7z.exe,16,0.000,9.830
x86-warm,17,readying,conhost.exe,2,0.000,8.021
x86-warm,17,readying,MsMpEng.exe,1,0.000,2.233
x86-warm,17,readying,powershell.exe,2,0.000,0.673
x86-warm,17,readying,csrss.exe,2,0.000,0.052
x86-warm,18,module,ntoskrnl.exe,8,0.000,7.996
x86-warm,18,module,ntdll.dll,2,0.000,2.075
x86-warm,18,module,vgk.sys,1,0.000,1.000
x86-warm,18,module,dxgkrnl.sys,1,0.000,0.935
x86-warm,18,readying,7z.exe,16,0.000,9.742
x86-warm,18,readying,conhost.exe,2,0.000,7.737
x86-warm,18,readying,MsMpEng.exe,1,0.000,2.316
x86-warm,18,readying,powershell.exe,2,0.000,0.680
x86-warm,18,readying,csrss.exe,2,0.000,0.050
x86-warm,19,module,ntdll.dll,5,0.000,5.037
x86-warm,19,module,ntoskrnl.exe,4,0.000,4.010
x86-warm,19,module,vgk.sys,1,0.000,1.000
x86-warm,19,module,WdFilter.sys,1,0.000,1.000
x86-warm,19,readying,7z.exe,15,0.000,9.156
x86-warm,19,readying,conhost.exe,2,0.000,7.040
x86-warm,19,readying,MsMpEng.exe,1,0.000,2.024
x86-warm,19,readying,powershell.exe,2,0.000,0.703
x86-warm,19,readying,csrss.exe,2,0.000,0.033
x86-warm,20,module,ntoskrnl.exe,7,0.000,7.090
x86-warm,20,module,ntdll.dll,2,0.000,1.997
x86-warm,20,module,vgk.sys,1,0.000,1.000
x86-warm,20,readying,7z.exe,16,0.000,10.162
x86-warm,20,readying,conhost.exe,2,0.000,7.725
x86-warm,20,readying,MsMpEng.exe,1,0.000,2.158
x86-warm,20,readying,powershell.exe,2,0.000,0.685
x86-warm,20,readying,csrss.exe,2,0.000,0.044
