config,run,kind,key,count,bytes,ms
x64-warm,18,readying,powershell.exe,2,0.000,0.641
x64-warm,18,readying,csrss.exe,2,0.000,0.023
x64-warm,19,readying,7z.exe,22,0.000,19.069
x64-warm,19,readying,conhost.exe,2,0.000,8.204
x64-warm,19,readying,XtaCache.exe,17,0.000,3.233
x64-warm,19,readying,MsMpEng.exe,2,0.000,1.469
x64-warm,19,readying,powershell.exe,2,0.000,0.657
x64-warm,19,readying,csrss.exe,2,0.000,0.024
x64-warm,20,readying,7z.exe,18,0.000,18.942
x64-warm,20,readying,conhost.exe,2,0.000,8.203
x64-warm,20,readying,XtaCache.exe,17,0.000,2.999
x64-warm,20,readying,MsMpEng.exe,1,0.000,1.400
x64-warm,20,readying,powershell.exe,2,0.000,0.686
x64-warm,20,readying,csrss.exe,2,0.000,0.024
